year,eu_id,potval
2019,30506,0.08339875088931081
2019,30602,0.07985319761026655
2019,30603,1.5544684029809148
2019,30604,0.7783322394236644
2019,30605,0.13636390175875301
2019,30606,0.18016281625712086
2019,30802,0.09996501141932151
2019,30803,2.6342286421779204
2019,30804,0.5304111979902382
2019,30805,0.1468479000307929
2019,30806,0.2140276377792323
2019,31402,0.2686700671974758
2019,31403,1.295115480968408
2019,31404,0.8326964598883262
2019,31405,0.1730325961208072
2019,31406,0.2814434299955565
2019,31502,0.13810754103902412
2019,31503,1.3999810884803223
2019,31504,0.8738285314910371
2019,31505,0.20895277221696973
2019,31506,0.2912837851498514
2019,31602,0.49278741890973266
2019,31603,1.6204775106816165
2019,31604,1.0378482236996658
2019,31605,0.25851488865576766
2019,31606,0.4726103914918656
2019,31801,1.7837109820259436
2019,31802,0.29536870712580265
2019,31803,0.8771286619680168
2019,31805,0.12623998564031358
2019,31806,1.2002345945603494
2019,31901,2.9657651689497815
2019,31902,0.2420228437221216
2019,31903,0.1976899159136462
2019,31905,0.10717983316720267
2019,31906,2.0940378438742338
2019,32001,2.60217643715102
2019,32002,0.30912241977558236
2019,32003,0.2511994623911217
2019,32005,0.1871029373219908
2019,32006,2.1720083104555563
2019,32601,1.9807346001617157
2019,32602,0.2252830541375072
2019,32603,0.22719334234005992
2019,32605,0.07801612135233925
2019,32606,0.4942456407139267
2019,32701,1.7196979214063708
2019,32702,0.32256146934692786
2019,32703,0.3207923736699007
2019,32705,0.04532653806527595
2019,32706,0.25324273524219953
2019,32801,1.4406330144943864
2019,32802,0.07137642179703729
2019,32803,0.17673762847495392
2019,32805,0.0711294515749391
2019,32806,0.5322235623440118
2019,34101,0.07594322934904078
2019,34102,0.016368807675721728
2019,34103,1.466813557233206
2019,34104,1.0929463744348686
2019,34105,0.025153171584467605
2019,34301,0.2602241970007777
2019,34302,0.6264998566801784
2019,34303,1.4189984111784142
2019,34304,0.7537228612546731
2019,34305,0.15707381070413542
2019,34401,0.1268510562290373
2019,34402,0.3576376937194885
2019,34403,1.200101134447848
2019,34404,0.721178940220501
2019,34405,0.07059590150979586
2019,34602,0.2306102835584338
2019,34603,1.6581529729563038
2019,34604,0.5249842462320434
2019,34605,0.02987814194258837
2019,34606,0.057228563079523766
2019,34702,0.2857166310622402
2019,34703,1.2577745721334233
2019,34704,0.8873852722410328
2019,34705,0.11524438368124565
2019,34706,0.08638098099963103
2019,34802,0.2613228951366491
2019,34803,1.8332752705391004
2019,34804,0.7842131844664136
2019,34805,0.16318555882101707
2019,34806,0.20435728842097084
2019,34901,1.9174273943389033
2019,34902,0.5338239092998431
2019,34903,0.21223191797556643
2019,34905,0.11750501722651796
2019,34906,0.6869745794078692
2019,35101,1.852749623251526
2019,35102,0.023111415933564645
2019,35103,0.6581639949007572
2019,35105,0.02657107211104291
2019,35106,1.4988536277989875
2019,35201,1.5196710392961956
2019,35202,0.2660478065669911
2019,35203,0.5432462634957994
2019,35205,0.08055315764173644
2019,35206,0.6947594263873585
2019,35301,1.8330610950422987
2019,35302,0.42744971706943474
2019,35304,0.9325447340675745
2019,35305,0.31116479904118266
2019,35306,0.79106163689391
2019,35401,1.8943844462459425
2019,35402,0.2569370127922309
2019,35404,0.657526462852991
2019,35405,0.32283282936918584
2019,35406,1.492005175371491
2019,35501,1.5826877154318104
2019,35502,0.3326366694965482
2019,35504,0.7423486106010115
2019,35505,0.04174961355869995
2019,35506,0.007619962193870459
