plot_id,year,date,date2,rep,name,value,value2
3_43_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_43_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_43_03,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_43_03,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_43_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_43_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_43_03,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_43_03,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_43_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_43_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_43_03,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_43_03,2019,22-05-19,2019-05-22,3,cirar,TRUE,1
3_43_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_43_04,2019,22-05-19,2019-05-22,1,dicot,FALSE,0
3_43_04,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_43_04,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_43_04,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_43_04,2019,22-05-19,2019-05-22,2,dicot,FALSE,0
3_43_04,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_43_04,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_43_04,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_43_04,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_43_04,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_43_04,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_43_04,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_43_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_43_05,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_43_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_43_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_43_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_43_05,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_43_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_43_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_43_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_43_05,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_43_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_43_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_44_01,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_44_01,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_44_01,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_44_01,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_44_01,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_44_01,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_44_01,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_44_01,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_44_01,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_44_01,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_44_01,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_44_01,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_44_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_44_02,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_44_02,2019,22-05-19,2019-05-22,1,cirar,TRUE,1
3_44_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_44_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_44_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_44_02,2019,22-05-19,2019-05-22,2,cirar,TRUE,1
3_44_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_44_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_44_02,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_44_02,2019,22-05-19,2019-05-22,3,cirar,TRUE,1
3_44_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_44_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_44_03,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_44_03,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_44_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_44_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_44_03,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_44_03,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_44_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_44_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_44_03,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_44_03,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_44_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_44_04,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_44_04,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_44_04,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_44_04,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_44_04,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_44_04,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_44_04,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_44_04,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_44_04,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_44_04,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_44_04,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_44_04,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_44_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_44_05,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_44_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_44_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_44_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_44_05,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_44_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_44_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_44_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_44_05,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_44_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_44_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_46_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_46_02,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_46_02,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_46_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_46_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_46_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_46_02,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_46_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_46_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_46_02,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_46_02,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_46_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_46_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_46_03,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_46_03,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_46_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_46_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_46_03,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_46_03,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_46_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_46_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_46_03,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_46_03,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_46_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_46_04,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_46_04,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_46_04,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_46_04,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_46_04,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_46_04,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_46_04,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_46_04,2019,22-05-19,2019-05-22,2,equar,TRUE,1
3_46_04,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_46_04,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_46_04,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_46_04,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_46_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_46_05,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_46_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_46_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_46_05,2019,22-05-19,2019-05-22,2,dicot,FALSE,0
3_46_05,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_46_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_46_05,2019,22-05-19,2019-05-22,2,equar,TRUE,1
3_46_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_46_05,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_46_05,2019,22-05-19,2019-05-22,3,cirar,TRUE,1
3_46_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_46_06,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_46_06,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_46_06,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_46_06,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_46_06,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_46_06,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_46_06,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_46_06,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_46_06,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_46_06,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_46_06,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_46_06,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_47_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_47_02,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_47_02,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_47_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_47_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_47_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_47_02,2019,22-05-19,2019-05-22,2,cirar,TRUE,1
3_47_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_47_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_47_02,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_47_02,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_47_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_47_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_47_03,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_47_03,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_47_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_47_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_47_03,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_47_03,2019,22-05-19,2019-05-22,2,cirar,TRUE,1
3_47_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_47_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_47_03,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_47_03,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_47_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_47_04,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_47_04,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_47_04,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_47_04,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_47_04,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_47_04,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_47_04,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_47_04,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_47_04,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_47_04,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_47_04,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_47_04,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_47_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_47_05,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_47_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_47_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_47_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_47_05,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_47_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_47_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_47_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_47_05,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_47_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_47_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_47_06,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_47_06,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_47_06,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_47_06,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_47_06,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_47_06,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_47_06,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_47_06,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_47_06,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_47_06,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_47_06,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_47_06,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_48_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_48_02,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_48_02,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_48_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_48_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_48_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_48_02,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_48_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_48_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_48_02,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_48_02,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_48_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_48_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_48_03,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_48_03,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_48_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_48_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_48_03,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_48_03,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_48_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_48_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_48_03,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_48_03,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_48_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_48_04,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_48_04,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_48_04,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_48_04,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_48_04,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_48_04,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_48_04,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_48_04,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_48_04,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_48_04,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_48_04,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_48_04,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_48_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_48_05,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_48_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_48_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_48_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_48_05,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_48_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_48_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_48_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_48_05,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_48_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_48_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_48_06,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_48_06,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_48_06,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_48_06,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_48_06,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_48_06,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_48_06,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_48_06,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_48_06,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_48_06,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_48_06,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_48_06,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_49_01,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_49_01,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_49_01,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_49_01,2019,22-05-19,2019-05-22,1,equar,TRUE,1
3_49_01,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_49_01,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_49_01,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_49_01,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_49_01,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_49_01,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_49_01,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_49_01,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_49_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_49_02,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_49_02,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_49_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_49_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_49_02,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_49_02,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_49_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_49_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_49_02,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_49_02,2019,22-05-19,2019-05-22,3,cirar,TRUE,1
3_49_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_49_03,2019,22-05-19,2019-05-22,1,dicot,FALSE,0
3_49_03,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_49_03,2019,22-05-19,2019-05-22,1,cirar,TRUE,1
3_49_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_49_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_49_03,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_49_03,2019,22-05-19,2019-05-22,2,cirar,TRUE,1
3_49_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_49_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_49_03,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_49_03,2019,22-05-19,2019-05-22,3,cirar,TRUE,1
3_49_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_49_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_49_05,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_49_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_49_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_49_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_49_05,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_49_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_49_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_49_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_49_05,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_49_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_49_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_49_06,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_49_06,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_49_06,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_49_06,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_49_06,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_49_06,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_49_06,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_49_06,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_49_06,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_49_06,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_49_06,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_49_06,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_51_01,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_51_01,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_51_01,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_51_01,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_51_01,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_51_01,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_51_01,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_51_01,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_51_01,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_51_01,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_51_01,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_51_01,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_51_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_51_02,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_51_02,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_51_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_51_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_51_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_51_02,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_51_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_51_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_51_02,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_51_02,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_51_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_51_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_51_03,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_51_03,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_51_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_51_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_51_03,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_51_03,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_51_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_51_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_51_03,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_51_03,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_51_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_51_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_51_05,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_51_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_51_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_51_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_51_05,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_51_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_51_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_51_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_51_05,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_51_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_51_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_51_06,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_51_06,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_51_06,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_51_06,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_51_06,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_51_06,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_51_06,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_51_06,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_51_06,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_51_06,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_51_06,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_51_06,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_52_01,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_52_01,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_52_01,2019,22-05-19,2019-05-22,1,cirar,TRUE,1
3_52_01,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_52_01,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
